"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment","Relative Threshold","Heat Metric"
"08","Colorado","08101002804","Pueblo County, CO - 8101002804","2015","6","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002804","Pueblo County, CO - 8101002804","2016","16","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002804","Pueblo County, CO - 8101002804","2017","7","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002804","Pueblo County, CO - 8101002804","2018","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002804","Pueblo County, CO - 8101002804","2019","29","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002806","Pueblo County, CO - 8101002806","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002806","Pueblo County, CO - 8101002806","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002806","Pueblo County, CO - 8101002806","2017","6","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002806","Pueblo County, CO - 8101002806","2018","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002806","Pueblo County, CO - 8101002806","2019","27","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002807","Pueblo County, CO - 8101002807","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002807","Pueblo County, CO - 8101002807","2016","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002807","Pueblo County, CO - 8101002807","2017","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002807","Pueblo County, CO - 8101002807","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002807","Pueblo County, CO - 8101002807","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002808","Pueblo County, CO - 8101002808","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002808","Pueblo County, CO - 8101002808","2016","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002808","Pueblo County, CO - 8101002808","2017","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002808","Pueblo County, CO - 8101002808","2018","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002808","Pueblo County, CO - 8101002808","2019","25","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002901","Pueblo County, CO - 8101002901","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002901","Pueblo County, CO - 8101002901","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002901","Pueblo County, CO - 8101002901","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002901","Pueblo County, CO - 8101002901","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002901","Pueblo County, CO - 8101002901","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002903","Pueblo County, CO - 8101002903","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002903","Pueblo County, CO - 8101002903","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002903","Pueblo County, CO - 8101002903","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002903","Pueblo County, CO - 8101002903","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002903","Pueblo County, CO - 8101002903","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002906","Pueblo County, CO - 8101002906","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002906","Pueblo County, CO - 8101002906","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002906","Pueblo County, CO - 8101002906","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002906","Pueblo County, CO - 8101002906","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002906","Pueblo County, CO - 8101002906","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002911","Pueblo County, CO - 8101002911","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002911","Pueblo County, CO - 8101002911","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002911","Pueblo County, CO - 8101002911","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002911","Pueblo County, CO - 8101002911","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002911","Pueblo County, CO - 8101002911","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002912","Pueblo County, CO - 8101002912","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002912","Pueblo County, CO - 8101002912","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002912","Pueblo County, CO - 8101002912","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002912","Pueblo County, CO - 8101002912","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002912","Pueblo County, CO - 8101002912","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002913","Pueblo County, CO - 8101002913","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002913","Pueblo County, CO - 8101002913","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002913","Pueblo County, CO - 8101002913","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002913","Pueblo County, CO - 8101002913","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002913","Pueblo County, CO - 8101002913","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002914","Pueblo County, CO - 8101002914","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002914","Pueblo County, CO - 8101002914","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002914","Pueblo County, CO - 8101002914","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002914","Pueblo County, CO - 8101002914","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002914","Pueblo County, CO - 8101002914","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002915","Pueblo County, CO - 8101002915","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002915","Pueblo County, CO - 8101002915","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002915","Pueblo County, CO - 8101002915","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002915","Pueblo County, CO - 8101002915","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002915","Pueblo County, CO - 8101002915","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002916","Pueblo County, CO - 8101002916","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002916","Pueblo County, CO - 8101002916","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002916","Pueblo County, CO - 8101002916","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002916","Pueblo County, CO - 8101002916","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002916","Pueblo County, CO - 8101002916","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002917","Pueblo County, CO - 8101002917","2015","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002917","Pueblo County, CO - 8101002917","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002917","Pueblo County, CO - 8101002917","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002917","Pueblo County, CO - 8101002917","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002917","Pueblo County, CO - 8101002917","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002918","Pueblo County, CO - 8101002918","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002918","Pueblo County, CO - 8101002918","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002918","Pueblo County, CO - 8101002918","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002918","Pueblo County, CO - 8101002918","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101002918","Pueblo County, CO - 8101002918","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101003001","Pueblo County, CO - 8101003001","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101003001","Pueblo County, CO - 8101003001","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101003001","Pueblo County, CO - 8101003001","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101003001","Pueblo County, CO - 8101003001","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101003001","Pueblo County, CO - 8101003001","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101003004","Pueblo County, CO - 8101003004","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101003004","Pueblo County, CO - 8101003004","2016","14","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101003004","Pueblo County, CO - 8101003004","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101003004","Pueblo County, CO - 8101003004","2018","23","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101003004","Pueblo County, CO - 8101003004","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101003103","Pueblo County, CO - 8101003103","2015","5","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101003103","Pueblo County, CO - 8101003103","2016","15","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101003103","Pueblo County, CO - 8101003103","2017","4","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101003103","Pueblo County, CO - 8101003103","2018","24","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
"08","Colorado","08101003103","Pueblo County, CO - 8101003103","2019","26","","Relative Threshold: 90th Percentile","Heat Metric: Daily Maximum Temperature"
